PERMNO,date,SHRCD,COMNAM,PRIMEXCH,PRC,VOL,RET,SHROUT
10104,30/01/1987,11,ORACLE SYSTEMS CORP,Q,27.0,40491.0,0.301205,13359.0
10104,27/02/1987,11,ORACLE SYSTEMS CORP,Q,38.5,31235.0,0.425926,13359.0
10104,31/03/1987,11,ORACLE SYSTEMS CORP,Q,22.0,21085.0,0.142857,26718.0
10104,30/04/1987,11,ORACLE SYSTEMS CORP,Q,23.5,55804.0,0.068182,26718.0
10104,29/05/1987,11,ORACLE SYSTEMS CORP,Q,27.25,31528.0,0.159574,28790.0
10104,30/06/1987,11,ORACLE SYSTEMS CORP,Q,22.25,40403.0,-0.183486,28790.0
10104,31/07/1987,11,ORACLE SYSTEMS CORP,Q,22.75,38808.0,0.022472,28790.0
10104,31/08/1987,11,ORACLE SYSTEMS CORP,Q,26.75,32289.0,0.175824,29070.0
10104,30/09/1987,11,ORACLE SYSTEMS CORP,Q,32.5,40316.0,0.214953,29070.0
10104,30/10/1987,11,ORACLE SYSTEMS CORP,Q,25.0,93751.0,-0.230769,29070.0
10104,30/11/1987,11,ORACLE SYSTEMS CORP,Q,21.75,38799.0,-0.130000,29070.0
10104,31/12/1987,11,ORACLE SYSTEMS CORP,Q,14.5,50549.0,0.333333,58140.0
10104,29/01/1988,11,ORACLE SYSTEMS CORP,Q,14.0,92386.0,-0.034483,58140.0
10104,29/02/1988,11,ORACLE SYSTEMS CORP,Q,15.125,62892.0,0.080357,59646.0
10104,31/03/1988,11,ORACLE SYSTEMS CORP,Q,16.25,106929.0,0.074380,59646.0
10104,29/04/1988,11,ORACLE SYSTEMS CORP,Q,16.75,54140.0,0.030769,59646.0
10104,31/05/1988,11,ORACLE SYSTEMS CORP,Q,16.75,57265.0,0.000000,60116.0
10104,30/06/1988,11,ORACLE SYSTEMS CORP,Q,19.75,102794.0,0.179104,60116.0
10104,29/07/1988,11,ORACLE SYSTEMS CORP,Q,19.0,92467.0,-0.037975,60116.0
10104,31/08/1988,11,ORACLE SYSTEMS CORP,Q,18.5,70733.0,-0.026316,61406.0
10104,30/09/1988,11,ORACLE SYSTEMS CORP,Q,20.125,59750.0,0.087838,61406.0
10104,31/10/1988,11,ORACLE SYSTEMS CORP,Q,15.75,160647.0,-0.217391,61406.0
10104,30/11/1988,11,ORACLE SYSTEMS CORP,Q,17.25,88420.0,0.095238,62011.0
10104,30/12/1988,11,ORACLE SYSTEMS CORP,Q,19.5,137117.0,0.130435,62011.0
10104,31/01/1989,11,ORACLE SYSTEMS CORP,Q,23.625,155258.0,0.211538,62011.0
10104,28/02/1989,11,ORACLE SYSTEMS CORP,Q,22.5,98195.0,-0.047619,63021.0
10104,31/03/1989,11,ORACLE SYSTEMS CORP,Q,24.125,140189.0,0.072222,63021.0
10104,28/04/1989,11,ORACLE SYSTEMS CORP,Q,29.0,120542.0,0.202073,63021.0
10104,31/05/1989,11,ORACLE SYSTEMS CORP,Q,30.5,108462.0,0.051724,63021.0
10104,30/06/1989,11,ORACLE SYSTEMS CORP,Q,29.75,107021.0,-0.024590,63021.0
10104,31/07/1989,11,ORACLE SYSTEMS CORP,Q,15.375,161545.0,0.033613,126042.0
10104,31/08/1989,11,ORACLE SYSTEMS CORP,Q,18.75,216923.0,0.219512,127775.0
10104,29/09/1989,11,ORACLE SYSTEMS CORP,Q,23.625,198130.0,0.260000,127775.0
10104,31/10/1989,11,ORACLE SYSTEMS CORP,Q,23.25,226252.0,-0.015873,127775.0
10104,30/11/1989,11,ORACLE SYSTEMS CORP,Q,24.0,125514.0,0.032258,129406.0
10104,29/12/1989,11,ORACLE SYSTEMS CORP,Q,23.375,170790.0,-0.026042,129406.0
10104,31/01/1990,11,ORACLE SYSTEMS CORP,Q,21.5,348992.0,-0.080214,129406.0
10104,28/02/1990,11,ORACLE SYSTEMS CORP,Q,22.375,199115.0,0.040698,130342.0
10104,30/03/1990,11,ORACLE SYSTEMS CORP,Q,18.875,584273.0,-0.156425,130342.0
10104,30/04/1990,11,ORACLE SYSTEMS CORP,Q,15.875,351419.0,-0.158940,130342.0
10104,31/05/1990,11,ORACLE SYSTEMS CORP,Q,19.75,400060.0,0.244094,131138.0
10104,29/06/1990,11,ORACLE SYSTEMS CORP,Q,23.125,310423.0,0.170886,131138.0
10104,31/07/1990,11,ORACLE SYSTEMS CORP,Q,16.875,365929.0,-0.270270,131138.0
10104,31/08/1990,11,ORACLE SYSTEMS CORP,Q,11.625,326147.0,-0.311111,131881.0
10104,28/09/1990,11,ORACLE SYSTEMS CORP,Q,6.5,508562.0,-0.440860,131881.0
10104,31/10/1990,11,ORACLE SYSTEMS CORP,Q,5.375,231097.0,-0.173077,131881.0
10104,30/11/1990,11,ORACLE SYSTEMS CORP,Q,7.875,255831.0,0.465116,133688.0
10104,31/12/1990,11,ORACLE SYSTEMS CORP,Q,7.875,221997.0,0.000000,133688.0
10104,31/01/1991,11,ORACLE SYSTEMS CORP,Q,9.0,528879.0,0.142857,133688.0
10104,28/02/1991,11,ORACLE SYSTEMS CORP,Q,9.0,362915.0,0.000000,137319.0
10104,28/03/1991,11,ORACLE SYSTEMS CORP,Q,9.0,300203.0,0.000000,137319.0
10104,30/04/1991,11,ORACLE SYSTEMS CORP,Q,9.25,304625.0,0.027778,137319.0
10104,31/05/1991,11,ORACLE SYSTEMS CORP,Q,7.5,185803.0,-0.189189,136297.0
10104,28/06/1991,11,ORACLE SYSTEMS CORP,Q,8.5,208040.0,0.133333,136297.0
10104,31/07/1991,11,ORACLE SYSTEMS CORP,Q,9.125,198074.0,0.073529,136297.0
10104,30/08/1991,11,ORACLE SYSTEMS CORP,Q,11.25,227320.0,0.232877,136874.0
10104,30/09/1991,11,ORACLE SYSTEMS CORP,Q,13.375,315330.0,0.188889,136874.0
10104,31/10/1991,11,ORACLE SYSTEMS CORP,Q,15.75,345189.0,0.177570,136874.0
10104,29/11/1991,11,ORACLE SYSTEMS CORP,Q,13.5,209976.0,-0.142857,138318.0
10104,31/12/1991,11,ORACLE SYSTEMS CORP,Q,14.5,230867.0,0.074074,138318.0
10104,31/01/1992,11,ORACLE SYSTEMS CORP,Q,18.5,465798.0,0.275862,138318.0
10104,28/02/1992,11,ORACLE SYSTEMS CORP,Q,20.0,197818.0,0.081081,138987.0
10104,31/03/1992,11,ORACLE SYSTEMS CORP,Q,13.5,422628.0,-0.325000,138987.0
10104,30/04/1992,11,ORACLE SYSTEMS CORP,Q,13.875,242783.0,0.027778,138987.0
10104,29/05/1992,11,ORACLE SYSTEMS CORP,Q,14.875,151890.0,0.072072,139897.0
10104,30/06/1992,11,ORACLE SYSTEMS CORP,Q,15.25,204716.0,0.025210,139897.0
10104,31/07/1992,11,ORACLE SYSTEMS CORP,Q,18.625,321459.0,0.221311,139897.0
10104,31/08/1992,11,ORACLE SYSTEMS CORP,Q,17.5,152562.0,-0.060403,140367.0
10104,30/09/1992,11,ORACLE SYSTEMS CORP,Q,20.0,339689.0,0.142857,140367.0
10104,30/10/1992,11,ORACLE SYSTEMS CORP,Q,22.25,341814.0,0.112500,140367.0
10104,30/11/1992,11,ORACLE SYSTEMS CORP,Q,22.25,236258.0,0.000000,142021.0
10104,31/12/1992,11,ORACLE SYSTEMS CORP,Q,28.375,374149.0,0.275281,142021.0
10104,29/01/1993,11,ORACLE SYSTEMS CORP,Q,32.5,386650.0,0.145374,142021.0
10104,26/02/1993,11,ORACLE SYSTEMS CORP,Q,32.75,326605.0,0.007692,142904.0
10104,31/03/1993,11,ORACLE SYSTEMS CORP,Q,36.75,364735.0,0.122137,142904.0
10104,30/04/1993,11,ORACLE SYSTEMS CORP,Q,35.625,262532.0,-0.030612,142904.0
10104,28/05/1993,11,ORACLE SYSTEMS CORP,Q,41.75,318493.0,0.171930,142228.0
10104,30/06/1993,11,ORACLE SYSTEMS CORP,Q,49.25,349810.0,0.179641,142228.0
10104,30/07/1993,11,ORACLE SYSTEMS CORP,Q,50.375,308110.0,0.022843,142228.0
10104,31/08/1993,11,ORACLE SYSTEMS CORP,Q,51.5,344812.0,0.022333,142427.0
10104,30/09/1993,11,ORACLE SYSTEMS CORP,Q,61.375,381938.0,0.191748,142427.0
10104,29/10/1993,11,ORACLE SYSTEMS CORP,Q,59.25,363534.0,-0.034623,142427.0
10104,30/11/1993,11,ORACLE SYSTEMS CORP,Q,31.625,381401.0,0.067511,290029.0
10104,31/12/1993,11,ORACLE SYSTEMS CORP,Q,28.75,728630.0,-0.090909,290029.0
10104,31/01/1994,11,ORACLE SYSTEMS CORP,Q,32.125,671367.0,0.117391,290029.0
10104,28/02/1994,11,ORACLE SYSTEMS CORP,Q,33.0,391451.0,0.027237,285647.0
10104,31/03/1994,11,ORACLE SYSTEMS CORP,Q,32.125,429079.0,-0.026515,285647.0
10104,29/04/1994,11,ORACLE SYSTEMS CORP,Q,29.875,506052.0,-0.070039,285647.0
10104,31/05/1994,11,ORACLE SYSTEMS CORP,Q,34.25,480357.0,0.146444,286361.0
10104,30/06/1994,11,ORACLE SYSTEMS CORP,Q,37.5,686202.0,0.094891,286361.0
10104,29/07/1994,11,ORACLE SYSTEMS CORP,Q,38.25,412507.0,0.020000,286361.0
10104,31/08/1994,11,ORACLE SYSTEMS CORP,Q,42.6875,447523.0,0.116013,286149.0
10104,30/09/1994,11,ORACLE SYSTEMS CORP,Q,43.0,360215.0,0.007321,286149.0
10104,31/10/1994,11,ORACLE SYSTEMS CORP,Q,46.0,364292.0,0.069767,286149.0
10104,30/11/1994,11,ORACLE SYSTEMS CORP,Q,41.25,427795.0,-0.103261,286471.0
10104,30/12/1994,11,ORACLE SYSTEMS CORP,Q,44.125,525381.0,0.069697,286471.0
10104,31/01/1995,11,ORACLE SYSTEMS CORP,Q,42.625,443361.0,-0.033994,286471.0
10104,28/02/1995,11,ORACLE SYSTEMS CORP,Q,31.375,344532.0,0.104106,431243.0
10104,31/03/1995,11,ORACLE SYSTEMS CORP,Q,31.25,622860.0,-0.003984,431243.0
10104,28/04/1995,11,ORACLE SYSTEMS CORP,Q,30.5,724738.0,-0.024000,431243.0
10104,31/05/1995,11,ORACLE SYSTEMS CORP,Q,34.75,845851.0,0.139344,433357.0
10104,30/06/1995,11,ORACLE CORP,Q,38.625,654762.0,0.111511,433357.0
10104,31/07/1995,11,ORACLE CORP,Q,41.875,598369.0,0.084142,433357.0
10104,31/08/1995,11,ORACLE CORP,Q,40.125,551075.0,-0.041791,434614.0
10104,29/09/1995,11,ORACLE CORP,Q,38.375,1041878.0,-0.043614,434614.0
10104,31/10/1995,11,ORACLE CORP,Q,43.625,906229.0,0.136808,434614.0
10104,30/11/1995,11,ORACLE CORP,Q,45.375,676992.0,0.040115,435304.0
10104,29/12/1995,11,ORACLE CORP,Q,42.375,856421.0,-0.066116,435304.0
10104,31/01/1996,11,ORACLE CORP,Q,47.75,1068644.0,0.126844,435304.0
10104,29/02/1996,11,ORACLE CORP,Q,52.0,833324.0,0.089005,436152.0
10104,29/03/1996,11,ORACLE CORP,Q,47.125,946016.0,-0.093750,436152.0
10104,30/04/1996,11,ORACLE CORP,Q,33.75,1379344.0,0.074271,654228.0
10104,31/05/1996,11,ORACLE CORP,Q,33.125,830735.0,-0.018519,655826.0
10104,28/06/1996,11,ORACLE CORP,Q,39.4375,990892.0,0.190566,655826.0
10104,31/07/1996,11,ORACLE CORP,Q,39.125,973142.0,-0.007924,655826.0
10104,30/08/1996,11,ORACLE CORP,Q,35.25,862025.0,-0.099042,657310.0
10104,30/09/1996,11,ORACLE CORP,Q,42.5625,1011852.0,0.207447,657310.0
10104,31/10/1996,11,ORACLE CORP,Q,42.3125,788192.0,-0.005874,657310.0
10104,29/11/1996,11,ORACLE CORP,Q,49.0,843387.0,0.158050,657912.0
10104,31/12/1996,11,ORACLE CORP,Q,41.75,1264528.0,-0.147959,657912.0
10104,31/01/1997,11,ORACLE CORP,Q,38.875,1755169.0,-0.068862,657912.0
10104,28/02/1997,11,ORACLE CORP,Q,39.25,1050155.0,0.009646,653410.0
10104,31/03/1997,11,ORACLE CORP,Q,38.5625,1689202.0,-0.017516,653410.0
10104,30/04/1997,11,ORACLE CORP,Q,39.75,1198274.0,0.030794,653410.0
10104,30/05/1997,11,ORACLE CORP,Q,46.625,1411228.0,0.172956,651980.0
10104,30/06/1997,11,ORACLE CORP,Q,50.375,1397045.0,0.080429,651980.0
10104,31/07/1997,11,ORACLE CORP,Q,54.4375,1073295.0,0.080645,651980.0
10104,29/08/1997,11,ORACLE CORP,Q,38.125,1226555.0,0.050517,980498.0
10104,30/09/1997,11,ORACLE CORP,Q,36.4375,1572434.0,-0.044262,980498.0
10104,31/10/1997,11,ORACLE CORP,Q,35.78125,1469451.0,-0.018010,980498.0
10104,28/11/1997,11,ORACLE CORP,Q,33.3125,1091218.0,-0.068996,983964.0
10104,31/12/1997,11,ORACLE CORP,Q,22.3125,4761137.0,-0.330206,983964.0
10104,30/01/1998,11,ORACLE CORP,Q,23.25,2880412.0,0.042017,983964.0
10104,27/02/1998,11,ORACLE CORP,Q,24.625,2269125.0,0.059140,973462.0
10104,31/03/1998,11,ORACLE CORP,Q,31.5625,2852147.0,0.281726,973462.0
10104,30/04/1998,11,ORACLE CORP,Q,25.875,1587574.0,-0.180198,973462.0
10104,29/05/1998,11,ORACLE CORP,Q,23.625,1229618.0,-0.086957,971850.0
10104,30/06/1998,11,ORACLE CORP,Q,24.5625,1637953.0,0.039683,971850.0
10104,31/07/1998,11,ORACLE CORP,Q,26.5,1685381.0,0.078880,971850.0
10104,31/08/1998,11,ORACLE CORP,Q,19.9375,1309215.0,-0.247642,971905.0
10104,30/09/1998,11,ORACLE CORP,Q,29.125,2153488.0,0.460815,971905.0
10104,30/10/1998,11,ORACLE CORP,Q,29.5625,1821114.0,0.015021,971905.0
10104,30/11/1998,11,ORACLE CORP,Q,34.25,1645840.0,0.158562,959712.0
10104,31/12/1998,11,ORACLE CORP,Q,43.125,1939260.0,0.259124,959712.0
10104,29/01/1999,11,ORACLE CORP,Q,55.375,1959910.0,0.284058,959712.0
10104,26/02/1999,11,ORACLE CORP,Q,55.875,2210451.0,0.009029,959712.0
10104,31/03/1999,11,ORACLE CORP,Q,26.375,4601411.0,-0.291946,1439568.0
10104,30/04/1999,11,ORACLE CORP,Q,27.0625,4266036.0,0.026066,1439568.0
10104,28/05/1999,11,ORACLE CORP,Q,24.8125,3954138.0,-0.083141,1417526.0
10104,30/06/1999,11,ORACLE CORP,Q,37.125,4884428.0,0.496222,1417526.0
10104,30/07/1999,11,ORACLE CORP,Q,38.0625,2377767.0,0.025253,1417526.0
10104,31/08/1999,11,ORACLE CORP,Q,36.5,1929784.0,-0.041051,1423672.0
10104,30/09/1999,11,ORACLE CORP,Q,45.5,3559312.0,0.246575,1423672.0
10104,29/10/1999,11,ORACLE CORP,Q,47.5625,2269294.0,0.045330,1423672.0
10104,30/11/1999,11,ORACLE CORP,Q,67.8125,3375592.0,0.425756,1423672.0
10104,31/12/1999,11,ORACLE CORP,Q,112.0625,3090604.0,0.652535,1423672.0
10104,31/01/2000,11,ORACLE CORP,Q,49.95313,5257006.0,-0.108477,2847344.0
10104,29/02/2000,11,ORACLE CORP,Q,74.25,6029862.0,0.486393,2838409.0
10104,31/03/2000,11,ORACLE CORP,Q,78.0625,7011574.0,0.051347,2838409.0
10104,28/04/2000,11,ORACLE CORP,Q,79.9375,6612561.0,0.024019,2838409.0
10104,31/05/2000,11,ORACLE CORP,Q,71.875,5507674.0,-0.100860,2807572.0
10104,30/06/2000,11,ORACLE CORP,Q,84.0625,4824974.0,0.169565,2807572.0
10104,31/07/2000,11,ORACLE CORP,Q,75.1875,3904576.0,-0.105576,2814917.0
10104,31/08/2000,11,ORACLE CORP,Q,90.9375,3743139.0,0.209476,2821650.0
10104,29/09/2000,11,ORACLE CORP,Q,78.75,4834700.0,-0.134021,2821650.0
10104,31/10/2000,11,ORACLE CORP,Q,33.0,8385084.0,-0.161905,5643300.0
10104,30/11/2000,11,ORACLE CORP,Q,26.5,13789090.0,-0.196970,5580988.0
10104,29/12/2000,11,ORACLE CORP,Q,29.0625,9302302.0,0.096698,5585918.0
10104,31/01/2001,11,ORACLE CORP,Q,29.125,10452830.0,0.002151,5585918.0
10104,28/02/2001,11,ORACLE CORP,Q,19.0,9286762.0,-0.347639,5609970.0
10104,30/03/2001,11,ORACLE CORP,Q,14.98,14496625.0,-0.211579,5613575.0
10104,30/04/2001,11,ORACLE CORP,Q,16.16,11389359.0,0.078772,5613575.0
10104,31/05/2001,11,ORACLE CORP,Q,15.3,10597293.0,-0.053218,5592361.0
10104,29/06/2001,11,ORACLE CORP,Q,19.0,10203410.0,0.241830,5592361.0
10104,31/07/2001,11,ORACLE CORP,Q,18.08,6719409.0,-0.048421,5598702.0
10104,31/08/2001,11,ORACLE CORP,Q,12.21,8767093.0,-0.324668,5558917.0
10104,28/09/2001,11,ORACLE CORP,Q,12.58,9017168.0,0.030303,5561669.0
10104,31/10/2001,11,ORACLE CORP,Q,13.56,10177091.0,0.077901,5561669.0
10104,30/11/2001,11,ORACLE CORP,Q,14.03,8466228.0,0.034661,5496055.0
10104,31/12/2001,11,ORACLE CORP,Q,13.81,9134658.0,-0.015681,5497177.0
10104,31/01/2002,11,ORACLE CORP,Q,17.26,9958569.0,0.249819,5497177.0
10104,28/02/2002,11,ORACLE CORP,Q,16.62,7313404.0,-0.037080,5490341.0
10104,28/03/2002,11,ORACLE CORP,Q,12.8,11066805.0,-0.229844,5491217.0
10104,30/04/2002,11,ORACLE CORP,Q,10.04,8715277.0,-0.215625,5491217.0
10104,31/05/2002,11,ORACLE CORP,Q,7.92,13595126.0,-0.211155,5431000.0
10104,28/06/2002,11,ORACLE CORP,Q,9.47,13042714.0,0.195707,5431000.0
10104,31/07/2002,11,ORACLE CORP,Q,10.009,12527460.0,0.056917,5433193.0
10104,30/08/2002,11,ORACLE CORP,Q,9.59,9820571.0,-0.041862,5356000.0
10104,30/09/2002,11,ORACLE CORP,Q,7.86,10963258.0,-0.180396,5355935.0
10104,31/10/2002,11,ORACLE CORP,Q,10.19,11237256.0,0.296438,5355935.0
10104,29/11/2002,11,ORACLE CORP,Q,12.15,9655769.0,0.192345,5355935.0
10104,31/12/2002,11,ORACLE CORP,Q,10.8,8841948.0,-0.111111,5269114.0
10104,31/01/2003,11,ORACLE CORP,Q,12.03,9758576.0,0.113889,5269114.0
10104,28/02/2003,11,ORACLE CORP,Q,11.96,7638209.0,-0.005819,5242000.0
10104,31/03/2003,11,ORACLE CORP,Q,10.849,10358136.0,-0.092893,5242996.0
10104,30/04/2003,11,ORACLE CORP,Q,11.88,7566344.0,0.095032,5242996.0
10104,30/05/2003,11,ORACLE CORP,Q,13.01,8091461.0,0.095118,5233000.0
10104,30/06/2003,11,ORACLE CORP,Q,12.01,9488110.0,-0.076864,5233773.0
10104,31/07/2003,11,ORACLE CORP,Q,11.99,7471760.0,-0.001665,5233773.0
10104,29/08/2003,11,ORACLE CORP,Q,12.83,7731198.0,0.070058,5224000.0
10104,30/09/2003,11,ORACLE CORP,Q,11.25,12451268.0,-0.123149,5226646.0
10104,31/10/2003,11,ORACLE CORP,Q,11.97,10431082.0,0.064000,5226646.0
10104,28/11/2003,11,ORACLE CORP,Q,12.02,7496490.0,0.004177,5226000.0
10104,31/12/2003,11,ORACLE CORP,Q,13.23,9754830.0,0.100665,5227587.0
10104,30/01/2004,11,ORACLE CORP,Q,13.86,8814230.0,0.047619,5227587.0
10104,27/02/2004,11,ORACLE CORP,Q,12.87,7175345.0,-0.071429,5195000.0
10104,31/03/2004,11,ORACLE CORP,Q,12.0,13475836.0,-0.067599,5194988.0
10104,30/04/2004,11,ORACLE CORP,Q,11.25,9339864.0,-0.062500,5194988.0
10104,28/05/2004,11,ORACLE CORP,Q,11.4,7832542.0,0.013333,5171000.0
10104,30/06/2004,11,ORACLE CORP,Q,11.93,11128989.0,0.046491,5170778.0
10104,30/07/2004,11,ORACLE CORP,Q,10.51,11003331.0,-0.119028,5170778.0
10104,31/08/2004,11,ORACLE CORP,Q,9.97,8229516.0,-0.051380,5128000.0
10104,30/09/2004,11,ORACLE CORP,Q,11.28,10766724.0,0.131394,5128466.0
10104,29/10/2004,11,ORACLE CORP,Q,12.66,8623434.0,0.122340,5128466.0
10104,30/11/2004,11,ORACLE CORP,Q,12.74,6789184.0,0.006319,5104000.0
10104,31/12/2004,11,ORACLE CORP,Q,13.72,11615463.0,0.076923,5224866.0
10104,31/01/2005,11,ORACLE CORP,Q,13.77,10604413.0,0.003644,5224866.0
10104,28/02/2005,11,ORACLE CORP,Q,12.95,7541448.0,-0.059550,5136000.0
10104,31/03/2005,11,ORACLE CORP,Q,12.48,10574802.0,-0.036293,5141381.0
10104,29/04/2005,11,ORACLE CORP,Q,11.56,8727640.0,-0.073718,5141381.0
10104,31/05/2005,11,ORACLE CORP,Q,12.8,8332476.0,0.107266,5145000.0
10104,30/06/2005,11,ORACLE CORP,Q,13.2,9672683.0,0.031250,5146714.0
10104,29/07/2005,11,ORACLE CORP,Q,13.57,7174040.0,0.028030,5146714.0
10104,31/08/2005,11,ORACLE CORP,Q,12.99,6514883.0,-0.042741,5149000.0
10104,30/09/2005,11,ORACLE CORP,Q,12.4,11013684.0,-0.045420,5151824.0
10104,31/10/2005,11,ORACLE CORP,Q,12.68,8303773.0,0.022581,5151824.0
10104,30/11/2005,11,ORACLE CORP,Q,12.6,7484157.0,-0.006309,5154000.0
10104,30/12/2005,11,ORACLE CORP,Q,12.21,11151977.0,-0.030952,5162025.0
10104,31/01/2006,11,ORACLE CORP,Q,12.57,10808415.0,0.029484,5162025.0
10104,28/02/2006,11,ORACLE CORP,Q,12.42,9196426.0,-0.011933,5312000.0
10104,31/03/2006,11,ORACLE CORP,Q,13.69,13605570.0,0.102254,5312000.0
10104,28/04/2006,11,ORACLE CORP,Q,14.59,8854244.0,0.065741,5334663.0
10104,31/05/2006,11,ORACLE CORP,Q,14.22,7231803.0,-0.025360,5232000.0
10104,30/06/2006,11,ORACLE CORP,Q,14.49,9402460.0,0.018987,5232000.0
10104,31/07/2006,11,ORACLE CORP,Q,14.97,7933511.0,0.033126,5238329.0
10104,31/08/2006,11,ORACLE CORP,Q,15.66,8166519.0,0.046092,5185000.0
10104,29/09/2006,11,ORACLE CORP,Q,17.74,11750943.0,0.132822,5195474.0
10104,31/10/2006,11,ORACLE CORP,Q,18.47,7834295.0,0.041150,5195474.0
10104,30/11/2006,11,ORACLE CORP,Q,19.05,6191134.0,0.031402,5178000.0
10104,29/12/2006,11,ORACLE CORP,Q,17.14,9402761.0,-0.100262,5182191.0
10104,31/01/2007,11,ORACLE CORP,Q,17.16,7852907.0,0.001167,5182191.0
10104,28/02/2007,11,ORACLE CORP,Q,16.43,7234361.0,-0.042541,5136000.0
10104,30/03/2007,11,ORACLE CORP,Q,18.13,8725634.0,0.103469,5140863.0
10104,30/04/2007,11,ORACLE CORP,Q,18.8,5216016.0,0.036955,5140863.0
10104,31/05/2007,11,ORACLE CORP,Q,19.38,5305336.0,0.030851,5107000.0
10104,29/06/2007,11,ORACLE CORP,Q,19.71,7480290.0,0.017028,5113036.0
10104,31/07/2007,11,ORACLE CORP,Q,19.12,6301202.0,-0.029934,5113036.0
10104,31/08/2007,11,ORACLE CORP,Q,20.28,6893081.0,0.060669,5117000.0
10104,28/09/2007,11,ORACLE CORP,Q,21.65,6536844.0,0.067554,5121310.0
10104,31/10/2007,11,ORACLE CORP,Q,22.17,7113109.0,0.024018,5121310.0
10104,30/11/2007,11,ORACLE CORP,Q,20.18,8529300.0,-0.089761,5128000.0
10104,31/12/2007,11,ORACLE CORP,Q,22.58,7317710.0,0.118930,5136588.0
10104,31/01/2008,11,ORACLE CORP,Q,20.55,9888213.0,-0.089903,5136588.0
10104,29/02/2008,11,ORACLE CORP,Q,18.8,8647170.0,-0.085158,5149000.0
10104,31/03/2008,11,ORACLE CORP,Q,19.56,10274542.0,0.040426,5151525.0
10104,30/04/2008,11,ORACLE CORP,Q,20.85,7545376.0,0.065951,5151525.0
10104,30/05/2008,11,ORACLE CORP,Q,22.84,6041238.0,0.095444,5150000.0
10104,30/06/2008,11,ORACLE CORP,Q,21.0,7863048.0,-0.080560,5155842.0
10104,31/07/2008,11,ORACLE CORP,Q,21.53,7468564.0,0.025238,5155842.0
10104,29/08/2008,11,ORACLE CORP,Q,21.93,5934416.0,0.018579,5154000.0
10104,30/09/2008,11,ORACLE CORP,Q,20.31,11197326.0,-0.073871,5154458.0
10104,31/10/2008,11,ORACLE CORP,Q,18.29,13493636.0,-0.099458,5154458.0
10104,28/11/2008,11,ORACLE CORP,Q,16.09,9381590.0,-0.120284,5046000.0
10104,31/12/2008,11,ORACLE CORP,Q,17.73,8833287.0,0.101927,5046177.0
10104,30/01/2009,11,ORACLE CORP,Q,16.83,6931948.0,-0.050761,5046177.0
10104,27/02/2009,11,ORACLE CORP,Q,15.54,6744462.0,-0.076649,4983000.0
10104,31/03/2009,11,ORACLE CORP,Q,18.07,10946045.0,0.162806,4983414.0
10104,30/04/2009,11,ORACLE CORP,Q,19.34,7845231.0,0.073049,4983414.0
10104,29/05/2009,11,ORACLE CORP,Q,19.59,6083355.0,0.012927,5005000.0
10104,30/06/2009,11,ORACLE CORP,Q,21.42,8168572.0,0.093415,5007230.0
10104,31/07/2009,11,ORACLE CORP,Q,22.13,6422062.0,0.035481,5007230.0
10104,31/08/2009,11,ORACLE CORP,Q,21.88,5265281.0,-0.011297,5012000.0
10104,30/09/2009,11,ORACLE CORP,Q,20.84,7714195.0,-0.047532,5013168.0
10104,30/10/2009,11,ORACLE CORP,Q,21.1,8219078.0,0.014875,5013168.0
10104,30/11/2009,11,ORACLE CORP,Q,22.08,4689290.0,0.046445,5009000.0
10104,31/12/2009,11,ORACLE CORP,Q,24.53,6023561.0,0.110960,5011220.0
10104,29/01/2010,11,ORACLE CORP,Q,23.06,6068156.0,-0.057888,5011220.0
10104,26/02/2010,11,ORACLE CORP,Q,24.65,5771538.0,0.068951,5015000.0
10104,31/03/2010,11,ORACLE CORP,Q,25.71,6618577.0,0.043002,5019091.0
10104,30/04/2010,11,ORACLE CORP,Q,25.8675,5580407.0,0.008071,5029523.0
10104,28/05/2010,11,ORACLE CORP,Q,22.57,7406752.0,-0.127477,5026000.0
10104,30/06/2010,11,ORACLE CORP,Q,21.46,6282398.0,-0.049180,5026000.0
10104,30/07/2010,11,ORACLE CORP,Q,23.64,6447152.0,0.103914,5026000.0
10104,31/08/2010,11,ORACLE CORP,Q,21.845,5306818.0,-0.075931,5025000.0
10104,30/09/2010,11,ORACLE CORP,Q,26.85,10619524.0,0.229114,5027114.0
10104,29/10/2010,11,ORACLE CORP,Q,29.38,7612951.0,0.096089,5027114.0
10104,30/11/2010,11,ORACLE CORP,Q,27.045,6097673.0,-0.079476,5051000.0
10104,31/12/2010,11,ORACLE CORP,Q,31.3,5993327.0,0.157330,5052420.0
10104,31/01/2011,11,ORACLE CORP,Q,32.03,5861822.0,0.024920,5052420.0
10104,28/02/2011,11,ORACLE CORP,Q,32.9,4033709.0,0.027162,5061000.0
10104,31/03/2011,11,ORACLE CORP,Q,33.4325,6727022.0,0.016185,5060516.0
10104,29/04/2011,11,ORACLE CORP,Q,35.96,5360104.0,0.077395,5060516.0
10104,31/05/2011,11,ORACLE CORP,Q,34.22,5150245.0,-0.048387,5068000.0
10104,30/06/2011,11,ORACLE CORP,Q,32.91,7037667.0,-0.038282,5065515.0
10104,29/07/2011,11,ORACLE CORP,Q,30.58,5631645.0,-0.068976,5065515.0
10104,31/08/2011,11,ORACLE CORP,Q,28.07,11160863.0,-0.082080,5051000.0
10104,30/09/2011,11,ORACLE CORP,Q,28.74,8867198.0,0.023869,5044602.0
